Split,Horizon,Method,LagSet,y_true,y_pred,Store
3,7,XGBoost_MV,mv_lag7,83.0,73.422607421875,Lancaster
3,1,LinearReg_MV,mv_lag7,95.0,123.4918892537149,Lancaster
3,2,LinearReg_MV,mv_lag7,154.0,173.8196405398474,Lancaster
3,3,LinearReg_MV,mv_lag7,115.0,167.4260968962581,Lancaster
3,4,LinearReg_MV,mv_lag7,73.0,135.58316393312663,Lancaster
3,5,LinearReg_MV,mv_lag7,88.0,78.71648440377388,Lancaster
3,6,LinearReg_MV,mv_lag7,85.0,131.6339034388634,Lancaster
3,7,LinearReg_MV,mv_lag7,83.0,133.33565037630441,Lancaster
3,1,RandomForest_MV,mv_lag14,95.0,112.6,Lancaster
3,2,RandomForest_MV,mv_lag14,154.0,192.05,Lancaster
3,3,RandomForest_MV,mv_lag14,115.0,143.05,Lancaster
3,4,RandomForest_MV,mv_lag14,73.0,74.86,Lancaster
3,5,RandomForest_MV,mv_lag14,88.0,79.33,Lancaster
3,6,RandomForest_MV,mv_lag14,85.0,90.01,Lancaster
3,7,RandomForest_MV,mv_lag14,83.0,81.9,Lancaster
3,1,XGBoost_MV,mv_lag14,95.0,89.89259338378906,Lancaster
3,2,XGBoost_MV,mv_lag14,154.0,166.0845489501953,Lancaster
3,3,XGBoost_MV,mv_lag14,115.0,109.56763458251953,Lancaster
3,4,XGBoost_MV,mv_lag14,73.0,65.71807861328125,Lancaster
3,5,XGBoost_MV,mv_lag14,88.0,59.61775588989258,Lancaster
3,6,XGBoost_MV,mv_lag14,85.0,77.11116027832031,Lancaster
3,7,XGBoost_MV,mv_lag14,83.0,89.69325256347656,Lancaster
3,1,LinearReg_MV,mv_lag14,95.0,112.2896761051272,Lancaster
3,2,LinearReg_MV,mv_lag14,154.0,165.8776080766557,Lancaster
3,3,LinearReg_MV,mv_lag14,115.0,163.46790145345076,Lancaster
3,4,LinearReg_MV,mv_lag14,73.0,124.85388379191363,Lancaster
3,5,LinearReg_MV,mv_lag14,88.0,77.77802430071725,Lancaster
3,6,LinearReg_MV,mv_lag14,85.0,128.5631907250555,Lancaster
3,7,LinearReg_MV,mv_lag14,83.0,132.00028182483982,Lancaster
4,1,ARIMAX,-,154.0,691.0,Lancaster
4,2,ARIMAX,-,115.0,563.0,Lancaster
4,3,ARIMAX,-,73.0,530.0,Lancaster
4,4,ARIMAX,-,88.0,69.0,Lancaster
4,5,ARIMAX,-,85.0,91.0,Lancaster
4,6,ARIMAX,-,83.0,76.0,Lancaster
4,7,ARIMAX,-,92.0,95.0,Lancaster
4,1,VAR,-,154.0,73.58973330842062,Lancaster
4,2,VAR,-,115.0,150.01430496071927,Lancaster
4,3,VAR,-,73.0,157.37504415025955,Lancaster
4,4,VAR,-,88.0,157.36679137642466,Lancaster
4,5,VAR,-,85.0,116.3385734217429,Lancaster
4,6,VAR,-,83.0,94.50420685508641,Lancaster
4,7,VAR,-,92.0,119.33388716535939,Lancaster
4,1,RandomForest_MV,mv_lag7,154.0,160.12,Lancaster
4,2,RandomForest_MV,mv_lag7,115.0,143.16,Lancaster
4,3,RandomForest_MV,mv_lag7,73.0,77.14,Lancaster
4,4,RandomForest_MV,mv_lag7,88.0,74.18,Lancaster
4,5,RandomForest_MV,mv_lag7,85.0,85.53,Lancaster
4,6,RandomForest_MV,mv_lag7,83.0,81.27,Lancaster
4,7,RandomForest_MV,mv_lag7,92.0,118.43,Lancaster
4,1,XGBoost_MV,mv_lag7,154.0,141.33343505859375,Lancaster
4,2,XGBoost_MV,mv_lag7,115.0,167.33273315429688,Lancaster
4,3,XGBoost_MV,mv_lag7,73.0,59.81892776489258,Lancaster
4,4,XGBoost_MV,mv_lag7,88.0,57.54999542236328,Lancaster
4,5,XGBoost_MV,mv_lag7,85.0,69.6993179321289,Lancaster
4,6,XGBoost_MV,mv_lag7,83.0,83.03462982177734,Lancaster
4,7,XGBoost_MV,mv_lag7,92.0,135.72994995117188,Lancaster
4,1,LinearReg_MV,mv_lag7,154.0,166.5089846152046,Lancaster
4,2,LinearReg_MV,mv_lag7,115.0,159.85156298630875,Lancaster
4,3,LinearReg_MV,mv_lag7,73.0,134.66815722600228,Lancaster
4,4,LinearReg_MV,mv_lag7,88.0,86.98641970637166,Lancaster
4,5,LinearReg_MV,mv_lag7,85.0,136.2378404881174,Lancaster
4,6,LinearReg_MV,mv_lag7,83.0,156.19540099186588,Lancaster
4,7,LinearReg_MV,mv_lag7,92.0,219.81346557764843,Lancaster
4,1,RandomForest_MV,mv_lag14,154.0,178.58,Lancaster
4,2,RandomForest_MV,mv_lag14,115.0,132.58,Lancaster
4,3,RandomForest_MV,mv_lag14,73.0,80.76,Lancaster
4,4,RandomForest_MV,mv_lag14,88.0,79.34,Lancaster
4,5,RandomForest_MV,mv_lag14,85.0,86.73,Lancaster
4,6,RandomForest_MV,mv_lag14,83.0,85.77,Lancaster
4,7,RandomForest_MV,mv_lag14,92.0,110.55,Lancaster
4,1,XGBoost_MV,mv_lag14,154.0,159.52780151367188,Lancaster
4,2,XGBoost_MV,mv_lag14,115.0,129.30685424804688,Lancaster
4,3,XGBoost_MV,mv_lag14,73.0,74.88406372070312,Lancaster
4,4,XGBoost_MV,mv_lag14,88.0,82.16336059570312,Lancaster
4,5,XGBoost_MV,mv_lag14,85.0,80.45465850830078,Lancaster
4,6,XGBoost_MV,mv_lag14,83.0,77.48207092285156,Lancaster
4,7,XGBoost_MV,mv_lag14,92.0,158.8087158203125,Lancaster
4,1,LinearReg_MV,mv_lag14,154.0,163.16306408841754,Lancaster
4,2,LinearReg_MV,mv_lag14,115.0,157.17392007712846,Lancaster
4,3,LinearReg_MV,mv_lag14,73.0,118.44302826919886,Lancaster
4,4,LinearReg_MV,mv_lag14,88.0,74.64102882902725,Lancaster
4,5,LinearReg_MV,mv_lag14,85.0,130.0611385771151,Lancaster
4,6,LinearReg_MV,mv_lag14,83.0,134.76827119545112,Lancaster
4,7,LinearReg_MV,mv_lag14,92.0,220.21470704296448,Lancaster
5,1,ARIMAX,-,115.0,563.0,Lancaster
5,2,ARIMAX,-,73.0,530.0,Lancaster
5,3,ARIMAX,-,88.0,69.0,Lancaster
5,4,ARIMAX,-,85.0,91.0,Lancaster
5,5,ARIMAX,-,83.0,76.0,Lancaster
5,6,ARIMAX,-,92.0,95.0,Lancaster
5,7,ARIMAX,-,141.0,154.0,Lancaster
5,1,VAR,-,115.0,192.541029931052,Lancaster
5,2,VAR,-,73.0,188.000983139091,Lancaster
5,3,VAR,-,88.0,160.2885573860896,Lancaster
5,4,VAR,-,85.0,115.37451512744428,Lancaster
5,5,VAR,-,83.0,91.14666408585526,Lancaster
5,6,VAR,-,92.0,111.90394042793878,Lancaster
5,7,VAR,-,141.0,136.67375717604546,Lancaster
5,1,RandomForest_MV,mv_lag7,115.0,132.47,Lancaster
5,2,RandomForest_MV,mv_lag7,73.0,81.89,Lancaster
5,3,RandomForest_MV,mv_lag7,88.0,76.06,Lancaster
5,4,RandomForest_MV,mv_lag7,85.0,86.76,Lancaster
5,5,RandomForest_MV,mv_lag7,83.0,82.82,Lancaster
5,6,RandomForest_MV,mv_lag7,92.0,107.96,Lancaster
5,7,RandomForest_MV,mv_lag7,141.0,151.98,Lancaster
5,1,XGBoost_MV,mv_lag7,115.0,128.5430145263672,Lancaster
5,2,XGBoost_MV,mv_lag7,73.0,49.43799591064453,Lancaster
5,3,XGBoost_MV,mv_lag7,88.0,75.7424087524414,Lancaster
5,4,XGBoost_MV,mv_lag7,85.0,75.27501678466797,Lancaster
5,5,XGBoost_MV,mv_lag7,83.0,64.79975128173828,Lancaster
5,6,XGBoost_MV,mv_lag7,92.0,131.82106018066406,Lancaster
5,7,XGBoost_MV,mv_lag7,141.0,128.43795776367188,Lancaster
5,1,LinearReg_MV,mv_lag7,115.0,162.9047011046617,Lancaster
5,2,LinearReg_MV,mv_lag7,73.0,125.5227096486744,Lancaster
5,3,LinearReg_MV,mv_lag7,88.0,77.16832718578624,Lancaster
5,4,LinearReg_MV,mv_lag7,85.0,123.18267678441158,Lancaster
5,5,LinearReg_MV,mv_lag7,83.0,156.2058735545626,Lancaster
5,6,LinearReg_MV,mv_lag7,92.0,202.25956672916803,Lancaster
5,7,LinearReg_MV,mv_lag7,141.0,146.18313232120815,Lancaster
5,1,RandomForest_MV,mv_lag14,115.0,122.68,Lancaster
5,2,RandomForest_MV,mv_lag14,73.0,76.7,Lancaster
5,3,RandomForest_MV,mv_lag14,88.0,78.15,Lancaster
5,4,RandomForest_MV,mv_lag14,85.0,84.67,Lancaster
5,5,RandomForest_MV,mv_lag14,83.0,83.52,Lancaster
5,6,RandomForest_MV,mv_lag14,92.0,110.46,Lancaster
5,7,RandomForest_MV,mv_lag14,141.0,149.57,Lancaster
5,1,XGBoost_MV,mv_lag14,115.0,128.40692138671875,Lancaster
5,2,XGBoost_MV,mv_lag14,73.0,58.17855453491211,Lancaster
5,3,XGBoost_MV,mv_lag14,88.0,74.7436752319336,Lancaster
5,4,XGBoost_MV,mv_lag14,85.0,79.79962921142578,Lancaster
5,5,XGBoost_MV,mv_lag14,83.0,70.58285522460938,Lancaster
5,6,XGBoost_MV,mv_lag14,92.0,108.20067596435547,Lancaster
5,7,XGBoost_MV,mv_lag14,141.0,142.86109924316406,Lancaster
5,1,LinearReg_MV,mv_lag14,115.0,154.77745405645035,Lancaster
5,2,LinearReg_MV,mv_lag14,73.0,115.74408080437615,Lancaster
5,3,LinearReg_MV,mv_lag14,88.0,71.04265706336949,Lancaster
5,4,LinearReg_MV,mv_lag14,85.0,127.27930313149689,Lancaster
5,5,LinearReg_MV,mv_lag14,83.0,136.15764300919585,Lancaster
5,6,LinearReg_MV,mv_lag14,92.0,222.6767811000567,Lancaster
5,7,LinearReg_MV,mv_lag14,141.0,160.58956119415808,Lancaster
6,1,ARIMAX,-,73.0,530.0,Lancaster
6,2,ARIMAX,-,88.0,69.0,Lancaster
6,3,ARIMAX,-,85.0,91.0,Lancaster
6,4,ARIMAX,-,83.0,76.0,Lancaster
6,5,ARIMAX,-,92.0,95.0,Lancaster
6,6,ARIMAX,-,141.0,154.0,Lancaster
6,7,ARIMAX,-,116.0,115.0,Lancaster
6,1,VAR,-,73.0,119.74447120361188,Lancaster
6,2,VAR,-,88.0,127.64603822565118,Lancaster
6,3,VAR,-,85.0,143.09011543857596,Lancaster
6,4,VAR,-,83.0,120.4923091279247,Lancaster
6,5,VAR,-,92.0,140.51411647386382,Lancaster
6,6,VAR,-,141.0,144.7223879154902,Lancaster
6,7,VAR,-,116.0,166.4473195774033,Lancaster
6,1,RandomForest_MV,mv_lag7,73.0,79.09,Lancaster
6,2,RandomForest_MV,mv_lag7,88.0,68.71,Lancaster
6,3,RandomForest_MV,mv_lag7,85.0,83.06,Lancaster
6,4,RandomForest_MV,mv_lag7,83.0,80.8,Lancaster
6,5,RandomForest_MV,mv_lag7,92.0,117.64,Lancaster
6,6,RandomForest_MV,mv_lag7,141.0,160.52,Lancaster
6,7,RandomForest_MV,mv_lag7,116.0,125.55,Lancaster
6,1,XGBoost_MV,mv_lag7,73.0,42.845909118652344,Lancaster
6,2,XGBoost_MV,mv_lag7,88.0,66.88777160644531,Lancaster
6,3,XGBoost_MV,mv_lag7,85.0,70.23869323730469,Lancaster
6,4,XGBoost_MV,mv_lag7,83.0,74.1305923461914,Lancaster
6,5,XGBoost_MV,mv_lag7,92.0,133.33680725097656,Lancaster
6,6,XGBoost_MV,mv_lag7,141.0,154.08856201171875,Lancaster
6,7,XGBoost_MV,mv_lag7,116.0,92.40119171142578,Lancaster
6,1,LinearReg_MV,mv_lag7,73.0,127.22348143525953,Lancaster
6,2,LinearReg_MV,mv_lag7,88.0,63.30487156432304,Lancaster
6,3,LinearReg_MV,mv_lag7,85.0,113.37294418570154,Lancaster
6,4,LinearReg_MV,mv_lag7,83.0,145.08856156425423,Lancaster
6,5,LinearReg_MV,mv_lag7,92.0,205.20113722461488,Lancaster
6,6,LinearReg_MV,mv_lag7,141.0,136.79960792982115,Lancaster
6,7,LinearReg_MV,mv_lag7,116.0,152.48116311648735,Lancaster
6,1,RandomForest_MV,mv_lag14,73.0,77.05,Lancaster
6,2,RandomForest_MV,mv_lag14,88.0,70.63,Lancaster
6,3,RandomForest_MV,mv_lag14,85.0,83.0,Lancaster
6,4,RandomForest_MV,mv_lag14,83.0,79.0,Lancaster
6,5,RandomForest_MV,mv_lag14,92.0,112.84,Lancaster
6,6,RandomForest_MV,mv_lag14,141.0,149.89,Lancaster
6,7,RandomForest_MV,mv_lag14,116.0,124.14,Lancaster
6,1,XGBoost_MV,mv_lag14,73.0,75.44927215576172,Lancaster
6,2,XGBoost_MV,mv_lag14,88.0,66.27600860595703,Lancaster
6,3,XGBoost_MV,mv_lag14,85.0,80.46714782714844,Lancaster
6,4,XGBoost_MV,mv_lag14,83.0,68.54823303222656,Lancaster
6,5,XGBoost_MV,mv_lag14,92.0,126.28627014160156,Lancaster
6,6,XGBoost_MV,mv_lag14,141.0,149.33668518066406,Lancaster
6,7,XGBoost_MV,mv_lag14,116.0,108.61366271972656,Lancaster
6,1,LinearReg_MV,mv_lag14,73.0,111.66833868993434,Lancaster
6,2,LinearReg_MV,mv_lag14,88.0,64.03791473903021,Lancaster
6,3,LinearReg_MV,mv_lag14,85.0,122.15037901224422,Lancaster
6,4,LinearReg_MV,mv_lag14,83.0,130.25664921867457,Lancaster
6,5,LinearReg_MV,mv_lag14,92.0,224.393072684617,Lancaster
6,6,LinearReg_MV,mv_lag14,141.0,164.0551590235394,Lancaster
6,7,LinearReg_MV,mv_lag14,116.0,142.84533276520483,Lancaster
7,1,ARIMAX,-,88.0,69.0,Lancaster
7,2,ARIMAX,-,85.0,91.0,Lancaster
7,3,ARIMAX,-,83.0,76.0,Lancaster
7,4,ARIMAX,-,92.0,95.0,Lancaster
7,5,ARIMAX,-,141.0,154.0,Lancaster
7,6,ARIMAX,-,116.0,115.0,Lancaster
7,7,ARIMAX,-,72.0,73.0,Lancaster
7,1,VAR,-,88.0,76.47468658326719,Lancaster
7,2,VAR,-,85.0,126.4827990325837,Lancaster
7,3,VAR,-,83.0,154.92855886833138,Lancaster
7,4,VAR,-,92.0,166.901214664838,Lancaster
7,5,VAR,-,141.0,168.64931697772053,Lancaster
7,6,VAR,-,116.0,160.3071632969538,Lancaster
7,7,VAR,-,72.0,151.5755560568258,Lancaster
7,1,RandomForest_MV,mv_lag7,88.0,70.8,Lancaster
7,2,RandomForest_MV,mv_lag7,85.0,78.73,Lancaster
7,3,RandomForest_MV,mv_lag7,83.0,78.14,Lancaster
7,4,RandomForest_MV,mv_lag7,92.0,112.85,Lancaster
7,5,RandomForest_MV,mv_lag7,141.0,167.72,Lancaster
7,6,RandomForest_MV,mv_lag7,116.0,125.92,Lancaster
7,7,RandomForest_MV,mv_lag7,72.0,83.29,Lancaster
7,1,XGBoost_MV,mv_lag7,88.0,65.903076171875,Lancaster
7,2,XGBoost_MV,mv_lag7,85.0,77.74626159667969,Lancaster
7,3,XGBoost_MV,mv_lag7,83.0,67.82460021972656,Lancaster
7,4,XGBoost_MV,mv_lag7,92.0,137.2399139404297,Lancaster
7,5,XGBoost_MV,mv_lag7,141.0,159.80511474609375,Lancaster
7,6,XGBoost_MV,mv_lag7,116.0,121.88369750976562,Lancaster
7,7,XGBoost_MV,mv_lag7,72.0,77.37471008300781,Lancaster
7,1,LinearReg_MV,mv_lag7,88.0,66.63560765836601,Lancaster
7,2,LinearReg_MV,mv_lag7,85.0,100.96493460894743,Lancaster
7,3,LinearReg_MV,mv_lag7,83.0,128.80099554235989,Lancaster
7,4,LinearReg_MV,mv_lag7,92.0,184.45101061496197,Lancaster
7,5,LinearReg_MV,mv_lag7,141.0,137.19978605712527,Lancaster
7,6,LinearReg_MV,mv_lag7,116.0,127.56075219166593,Lancaster
7,7,LinearReg_MV,mv_lag7,72.0,63.10614129423601,Lancaster
7,1,RandomForest_MV,mv_lag14,88.0,70.08,Lancaster
7,2,RandomForest_MV,mv_lag14,85.0,76.56,Lancaster
7,3,RandomForest_MV,mv_lag14,83.0,80.67,Lancaster
7,4,RandomForest_MV,mv_lag14,92.0,103.99,Lancaster
7,5,RandomForest_MV,mv_lag14,141.0,154.81,Lancaster
7,6,RandomForest_MV,mv_lag14,116.0,122.74,Lancaster
7,7,RandomForest_MV,mv_lag14,72.0,82.69,Lancaster
7,1,XGBoost_MV,mv_lag14,88.0,61.41670608520508,Lancaster
7,2,XGBoost_MV,mv_lag14,85.0,73.37689208984375,Lancaster
7,3,XGBoost_MV,mv_lag14,83.0,66.00160217285156,Lancaster
7,4,XGBoost_MV,mv_lag14,92.0,116.29075622558594,Lancaster
7,5,XGBoost_MV,mv_lag14,141.0,147.01824951171875,Lancaster
7,6,XGBoost_MV,mv_lag14,116.0,103.45176696777344,Lancaster
7,7,XGBoost_MV,mv_lag14,72.0,76.9578857421875,Lancaster
7,1,LinearReg_MV,mv_lag14,88.0,57.83048231152469,Lancaster
7,2,LinearReg_MV,mv_lag14,85.0,120.47320593417398,Lancaster
7,3,LinearReg_MV,mv_lag14,83.0,127.02161798397216,Lancaster
7,4,LinearReg_MV,mv_lag14,92.0,218.76912328967563,Lancaster
7,5,LinearReg_MV,mv_lag14,141.0,164.35261176121253,Lancaster
7,6,LinearReg_MV,mv_lag14,116.0,145.22471835065738,Lancaster
7,7,LinearReg_MV,mv_lag14,72.0,78.13126991035372,Lancaster
8,1,ARIMAX,-,85.0,91.0,Lancaster
8,2,ARIMAX,-,83.0,76.0,Lancaster
8,3,ARIMAX,-,92.0,95.0,Lancaster
8,4,ARIMAX,-,141.0,154.0,Lancaster
8,5,ARIMAX,-,116.0,115.0,Lancaster
8,6,ARIMAX,-,72.0,73.0,Lancaster
8,7,ARIMAX,-,77.0,88.0,Lancaster
8,1,VAR,-,85.0,144.09200299365233,Lancaster
8,2,VAR,-,83.0,170.03916945083463,Lancaster
8,3,VAR,-,92.0,170.2938456807798,Lancaster
8,4,VAR,-,141.0,167.4215687837357,Lancaster
8,5,VAR,-,116.0,158.76527305317578,Lancaster
8,6,VAR,-,72.0,160.64597643916218,Lancaster
8,7,VAR,-,77.0,149.23895442261184,Lancaster
8,1,RandomForest_MV,mv_lag7,85.0,85.56,Lancaster
8,2,RandomForest_MV,mv_lag7,83.0,84.32,Lancaster
8,3,RandomForest_MV,mv_lag7,92.0,110.48,Lancaster
8,4,RandomForest_MV,mv_lag7,141.0,158.9,Lancaster
8,5,RandomForest_MV,mv_lag7,116.0,120.65,Lancaster
8,6,RandomForest_MV,mv_lag7,72.0,84.96,Lancaster
8,7,RandomForest_MV,mv_lag7,77.0,77.13,Lancaster
8,1,XGBoost_MV,mv_lag7,85.0,83.37914276123047,Lancaster
8,2,XGBoost_MV,mv_lag7,83.0,88.36846923828125,Lancaster
8,3,XGBoost_MV,mv_lag7,92.0,163.221435546875,Lancaster
8,4,XGBoost_MV,mv_lag7,141.0,177.776123046875,Lancaster
8,5,XGBoost_MV,mv_lag7,116.0,140.7366180419922,Lancaster
8,6,XGBoost_MV,mv_lag7,72.0,76.12348175048828,Lancaster
8,7,XGBoost_MV,mv_lag7,77.0,72.30936431884766,Lancaster
8,1,LinearReg_MV,mv_lag7,85.0,100.73791080012239,Lancaster
8,2,LinearReg_MV,mv_lag7,83.0,128.83925241644386,Lancaster
8,3,LinearReg_MV,mv_lag7,92.0,185.40142853609038,Lancaster
8,4,LinearReg_MV,mv_lag7,141.0,140.22309274829695,Lancaster
8,5,LinearReg_MV,mv_lag7,116.0,127.59516574433026,Lancaster
8,6,LinearReg_MV,mv_lag7,72.0,65.45960695889738,Lancaster
8,7,LinearReg_MV,mv_lag7,77.0,66.00449353731037,Lancaster
8,1,RandomForest_MV,mv_lag14,85.0,85.3,Lancaster
8,2,RandomForest_MV,mv_lag14,83.0,83.72,Lancaster
8,3,RandomForest_MV,mv_lag14,92.0,112.41,Lancaster
8,4,RandomForest_MV,mv_lag14,141.0,146.99,Lancaster
8,5,RandomForest_MV,mv_lag14,116.0,120.11,Lancaster
8,6,RandomForest_MV,mv_lag14,72.0,82.9,Lancaster
8,7,RandomForest_MV,mv_lag14,77.0,74.94,Lancaster
8,1,XGBoost_MV,mv_lag14,85.0,87.25216674804688,Lancaster
8,2,XGBoost_MV,mv_lag14,83.0,79.25151824951172,Lancaster
8,3,XGBoost_MV,mv_lag14,92.0,110.4532699584961,Lancaster
8,4,XGBoost_MV,mv_lag14,141.0,153.4689483642578,Lancaster
8,5,XGBoost_MV,mv_lag14,116.0,117.38160705566406,Lancaster
8,6,XGBoost_MV,mv_lag14,72.0,79.4610366821289,Lancaster
8,7,XGBoost_MV,mv_lag14,77.0,72.40392303466797,Lancaster
8,1,LinearReg_MV,mv_lag14,85.0,118.8751205791054,Lancaster
8,2,LinearReg_MV,mv_lag14,83.0,134.57498944832753,Lancaster
8,3,LinearReg_MV,mv_lag14,92.0,220.63382059807768,Lancaster
8,4,LinearReg_MV,mv_lag14,141.0,163.05241400102278,Lancaster
8,5,LinearReg_MV,mv_lag14,116.0,143.02765933367573,Lancaster
8,6,LinearReg_MV,mv_lag14,72.0,76.74498523299769,Lancaster
8,7,LinearReg_MV,mv_lag14,77.0,75.6642920937831,Lancaster
9,1,ARIMAX,-,83.0,76.0,Lancaster
9,2,ARIMAX,-,92.0,95.0,Lancaster
9,3,ARIMAX,-,141.0,154.0,Lancaster
9,4,ARIMAX,-,116.0,115.0,Lancaster
9,5,ARIMAX,-,72.0,73.0,Lancaster
9,6,ARIMAX,-,77.0,88.0,Lancaster
9,7,ARIMAX,-,84.0,85.0,Lancaster
9,1,VAR,-,83.0,133.39816966842693,Lancaster
9,2,VAR,-,92.0,140.36038180449137,Lancaster
9,3,VAR,-,141.0,155.69350072841942,Lancaster
9,4,VAR,-,116.0,154.60742792055456,Lancaster
9,5,VAR,-,72.0,158.68869917638546,Lancaster
9,6,VAR,-,77.0,139.55603345919894,Lancaster
9,7,VAR,-,84.0,149.81598583560765,Lancaster
9,1,RandomForest_MV,mv_lag7,83.0,88.24,Lancaster
9,2,RandomForest_MV,mv_lag7,92.0,117.98,Lancaster
9,3,RandomForest_MV,mv_lag7,141.0,158.29,Lancaster
9,4,RandomForest_MV,mv_lag7,116.0,123.7,Lancaster
9,5,RandomForest_MV,mv_lag7,72.0,85.61,Lancaster
9,6,RandomForest_MV,mv_lag7,77.0,77.48,Lancaster
9,7,RandomForest_MV,mv_lag7,84.0,78.44,Lancaster
9,1,XGBoost_MV,mv_lag7,83.0,87.84255981445312,Lancaster
9,2,XGBoost_MV,mv_lag7,92.0,160.26893615722656,Lancaster
9,3,XGBoost_MV,mv_lag7,141.0,189.7726287841797,Lancaster
9,4,XGBoost_MV,mv_lag7,116.0,113.42092895507812,Lancaster
9,5,XGBoost_MV,mv_lag7,72.0,86.85355377197266,Lancaster
9,6,XGBoost_MV,mv_lag7,77.0,69.40635681152344,Lancaster
9,7,XGBoost_MV,mv_lag7,84.0,65.04539489746094,Lancaster
9,1,LinearReg_MV,mv_lag7,83.0,126.58921229767878,Lancaster
9,2,LinearReg_MV,mv_lag7,92.0,183.24733439268675,Lancaster
9,3,LinearReg_MV,mv_lag7,141.0,139.4606475678832,Lancaster
9,4,LinearReg_MV,mv_lag7,116.0,128.01614677203213,Lancaster
9,5,LinearReg_MV,mv_lag7,72.0,67.95301342352246,Lancaster
9,6,LinearReg_MV,mv_lag7,77.0,66.57394014065218,Lancaster
9,7,LinearReg_MV,mv_lag7,84.0,75.63982760737315,Lancaster
9,1,RandomForest_MV,mv_lag14,83.0,85.02,Lancaster
9,2,RandomForest_MV,mv_lag14,92.0,110.06,Lancaster
9,3,RandomForest_MV,mv_lag14,141.0,143.69,Lancaster
9,4,RandomForest_MV,mv_lag14,116.0,118.89,Lancaster
9,5,RandomForest_MV,mv_lag14,72.0,79.69,Lancaster
9,6,RandomForest_MV,mv_lag14,77.0,75.85,Lancaster
9,7,RandomForest_MV,mv_lag14,84.0,72.69,Lancaster
9,1,XGBoost_MV,mv_lag14,83.0,87.56255340576172,Lancaster
9,2,XGBoost_MV,mv_lag14,92.0,140.873291015625,Lancaster
9,3,XGBoost_MV,mv_lag14,141.0,150.3143768310547,Lancaster
9,4,XGBoost_MV,mv_lag14,116.0,113.14824676513672,Lancaster
9,5,XGBoost_MV,mv_lag14,72.0,92.52999114990234,Lancaster
9,6,XGBoost_MV,mv_lag14,77.0,70.225341796875,Lancaster
9,7,XGBoost_MV,mv_lag14,84.0,63.32838821411133,Lancaster
9,1,LinearReg_MV,mv_lag14,83.0,132.90978424747914,Lancaster
9,2,LinearReg_MV,mv_lag14,92.0,214.51347934224762,Lancaster
9,3,LinearReg_MV,mv_lag14,141.0,162.32858439816587,Lancaster
9,4,LinearReg_MV,mv_lag14,116.0,144.639368568129,Lancaster
9,5,LinearReg_MV,mv_lag14,72.0,79.2671515345817,Lancaster
9,6,LinearReg_MV,mv_lag14,77.0,76.87547633046316,Lancaster
9,7,LinearReg_MV,mv_lag14,84.0,87.66055668840649,Lancaster
10,1,ARIMAX,-,92.0,95.0,Lancaster
10,2,ARIMAX,-,141.0,154.0,Lancaster
10,3,ARIMAX,-,116.0,115.0,Lancaster
10,4,ARIMAX,-,72.0,73.0,Lancaster
10,5,ARIMAX,-,77.0,88.0,Lancaster
10,6,ARIMAX,-,84.0,85.0,Lancaster
10,7,ARIMAX,-,77.0,83.0,Lancaster
10,1,VAR,-,92.0,110.99947543289247,Lancaster
10,2,VAR,-,141.0,136.55997242544717,Lancaster
10,3,VAR,-,116.0,155.0298528148332,Lancaster
10,4,VAR,-,72.0,161.23664111529845,Lancaster
10,5,VAR,-,77.0,143.15792108349837,Lancaster
10,6,VAR,-,84.0,149.52395114358166,Lancaster
10,7,VAR,-,77.0,151.0722103252882,Lancaster
10,1,RandomForest_MV,mv_lag7,92.0,98.5,Lancaster
10,2,RandomForest_MV,mv_lag7,141.0,150.45,Lancaster
10,3,RandomForest_MV,mv_lag7,116.0,122.24,Lancaster
10,4,RandomForest_MV,mv_lag7,72.0,80.72,Lancaster
10,5,RandomForest_MV,mv_lag7,77.0,77.47,Lancaster
10,6,RandomForest_MV,mv_lag7,84.0,77.09,Lancaster
10,7,RandomForest_MV,mv_lag7,77.0,97.05,Lancaster
10,1,XGBoost_MV,mv_lag7,92.0,110.24464416503906,Lancaster
10,2,XGBoost_MV,mv_lag7,141.0,170.15814208984375,Lancaster
10,3,XGBoost_MV,mv_lag7,116.0,108.57378387451172,Lancaster
10,4,XGBoost_MV,mv_lag7,72.0,83.62169647216797,Lancaster
10,5,XGBoost_MV,mv_lag7,77.0,68.65937042236328,Lancaster
10,6,XGBoost_MV,mv_lag7,84.0,75.48128509521484,Lancaster
10,7,XGBoost_MV,mv_lag7,77.0,85.62560272216797,Lancaster
10,1,LinearReg_MV,mv_lag7,92.0,177.84542291917188,Lancaster
10,2,LinearReg_MV,mv_lag7,141.0,138.32895276985812,Lancaster
10,3,LinearReg_MV,mv_lag7,116.0,128.56671352827232,Lancaster
10,4,LinearReg_MV,mv_lag7,72.0,67.36469060425253,Lancaster
10,5,LinearReg_MV,mv_lag7,77.0,68.87162766826498,Lancaster
10,6,LinearReg_MV,mv_lag7,84.0,79.37667016081554,Lancaster
10,7,LinearReg_MV,mv_lag7,77.0,97.87668742381204,Lancaster
10,1,RandomForest_MV,mv_lag14,92.0,98.8,Lancaster
10,2,RandomForest_MV,mv_lag14,141.0,148.52,Lancaster
10,3,RandomForest_MV,mv_lag14,116.0,121.29,Lancaster
10,4,RandomForest_MV,mv_lag14,72.0,81.99,Lancaster
10,5,RandomForest_MV,mv_lag14,77.0,70.74,Lancaster
10,6,RandomForest_MV,mv_lag14,84.0,69.04,Lancaster
